,density,mean_temperature,particle_size,ignition,wind_speed,heater_lead_angle,heater_count,heater_spacing,upstream_hot,downstream_hot,diffusivity,CELL,HCELL,LIGC,LIGH,LIGO,CTANN,TRIL
112,169.47368421052633,750.0,0.28,0.0,0.1,0.0,1,0.0,False,True,4.865991267978194e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
113,171.57894736842107,786.3002542441697,0.28,1.0,0.1,0.0,1,0.0,False,True,4.865991267978194e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
114,187.3684210526316,750.0,0.28,0.0,0.1,0.0,1,0.0,False,True,4.865991267978194e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
115,171.57894736842107,773.7781850781181,0.28,1.0,0.1,0.0,1,0.0,False,True,4.865991267978194e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
116,160.0,750.0,0.28,0.0,0.1,0.0,1,0.0,False,True,4.865991267978194e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
117,33.68421052631579,675.0,1.26,0.0,0.1,0.0,1,0.0,False,True,8.961104167078298e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
118,161.05263157894737,675.0,0.28,0.0,0.1,0.0,1,0.0,False,True,4.865991267978194e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
119,178.94736842105266,663.1676289870214,0.28,1.0,0.1,0.0,1,0.0,False,True,4.865991267978194e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
120,160.0,675.0,0.28,0.0,0.1,0.0,1,0.0,False,True,4.865991267978194e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
121,162.10526315789474,675.0,0.28,0.0,0.1,0.0,1,0.0,False,True,4.865991267978194e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
122,152.6315789473684,667.0535106193593,0.28,1.0,0.1,0.0,1,0.0,False,True,4.865991267978194e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
123,154.73684210526315,675.0,0.28,0.0,0.1,0.0,1,0.0,False,True,4.865991267978194e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
124,163.1578947368421,675.0,0.28,0.0,0.1,0.0,1,0.0,False,True,4.865991267978194e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
125,158.94736842105263,675.0,0.28,0.0,0.1,0.0,1,0.0,False,True,4.865991267978194e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
126,155.78947368421052,675.0,0.28,0.0,0.1,0.0,1,0.0,False,True,4.865991267978194e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
127,158.94736842105263,675.0,0.28,0.0,0.1,0.0,1,0.0,False,True,4.865991267978194e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
128,156.8421052631579,675.0,0.28,0.0,0.1,0.0,1,0.0,False,True,4.865991267978194e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
129,156.8421052631579,675.0,0.28,0.0,0.1,0.0,1,0.0,False,True,4.865991267978194e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
130,151.57894736842107,675.0,0.28,0.0,0.1,0.0,1,0.0,False,True,4.865991267978194e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
131,31.57894736842105,675.0,1.26,0.0,0.1,0.0,1,0.0,False,True,8.961104167078298e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
132,30.526315789473685,675.0,1.26,0.0,0.1,0.0,1,0.0,False,True,8.961104167078298e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
133,32.63157894736842,750.0,1.26,0.0,0.1,0.0,1,0.0,False,True,8.961104167078298e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
134,32.63157894736842,750.0,1.26,0.0,0.1,0.0,1,0.0,False,True,8.961104167078298e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
135,29.473684210526315,750.0,1.26,0.0,0.1,0.0,1,0.0,False,True,8.961104167078298e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
136,24.210526315789476,750.4672374095697,1.26,1.0,0.1,0.0,1,0.0,False,True,8.961104167078298e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
